Event Number	Acquisition Date (Local)	Acquisition Time (Local)	Origin Date (Local)	Origin Time (Local)	Origin Time (partial seconds)	Time Zone Offset	Easting ft (Relative Local Tangent Plane True North)	Northing ft (Relative Local Tangent Plane True North)	Depth ft (TVD)	Magnitude	Confidence	Event File
209	40407	0.071122685	40407	0.071122685	0.998	-05:00	1316.93	4217.92	5880.02	-2.23	0.59	20140818t064225_867500z
210	40407	0.078576389	40407	0.078576389	0.237	-05:00	1075.62	4101.76	5810.67	-1.77	1.76	20140818t065309_059500z
211	40407	0.079097222	40407	0.079097222	0.718	-05:00	966.32	4284.55	5773.76	-2.35	1.67	20140818t065354_563250z
212	40407	0.079814815	40407	0.079814815	0.701	-05:00	803.62	4101.88	5852.95	-2.29	0.63	20140818t065456_529250z
213	40407	0.080150463	40407	0.080150463	0.755	-05:00	1027.77	4281.79	5842.57	-2.15	2.49	20140818t065525_612750z
214	40407	0.080289352	40407	0.080289352	0.336	-05:00	1253.75	4732.62	5796.45	-2.03	1.97	20140818t065537_177250z
215	40407	0.080520833	40407	0.080520833	0.817	-05:00	1044.31	4152.03	5862.02	-2.04	0.81	20140818t065557_537000z
216	40407	0.080891204	40407	0.080891204	0.534	-05:00	1003.05	4121.9	5831.3	-2.2	1.15	20140818t065629_359500z
217	40407	0.081331019	40407	0.081331019	0.305	-05:00	845.75	4186.11	5850.77	-2.32	1.85	20140818t065707_138500z
218	40407	0.082118056	40407	0.082118056	0.986	-05:00	1074.23	4241.81	5846.76	-2.23	0.74	20140818t065815_839250z
219	40407	0.082210648	40407	0.082210648	0.282	-05:00	1128.12	4581.06	5810.36	-2.16	2.35	20140818t065823_111750z
220	40407	0.088344907	40407	0.088344907	0.649	-05:00	1079.16	4321.87	5867.32	-2.29	0.81	20140818t070713_507250z
221	40407	0.08837963	40407	0.08837963	0.478	-05:00	1126.61	4401.78	5850.2	-2.22	1.29	20140818t070716_327000z
222	40407	0.088773148	40407	0.088773148	0.88	-05:00	423.8	3803.75	5718.02	-2.18	1.68	20140818t070750_723250z
223	40407	0.088900463	40407	0.088900463	0.863	-05:00	960.8	4301.85	5851.34	-2.15	1.64	20140818t070801_714500z
224	40407	0.089259259	40407	0.089259259	0.174	-05:00	809.54	3861.84	5717.25	-2.32	1.67	20140818t070832_024750z
225	40407	0.089386574	40407	0.089386574	0.744	-05:00	979.64	4221.91	5896.92	-2.06	2.25	20140818t070843_559500z
226	40407	0.08943287	40407	0.08943287	0.138	-05:00	1187	4723.01	5801.42	-1.63	1.92	20140818t070847_964250z
227	40407	0.098078704	40407	0.098078704	0.502	-05:00	1547.97	4881.63	5850.17	-1.95	1.7	20140818t072114_384250z
228	40407	0.098715278	40407	0.098715278	0.867	-05:00	805.99	4296.31	5830.9	-2.29	3.44	20140818t072209_689000z
229	40407	0.100138889	40407	0.100138889	0.5	-05:00	687.78	4461.84	5823.7	-2.31	1.72	20140818t072412_319750z
230	40407	0.100949074	40407	0.100949074	0.049	-05:00	636.13	4281.88	5834.93	-2.35	2.95	20140818t072522_867000z
231	40407	0.102824074	40407	0.102824074	0.459	-05:00	1173.76	4792.95	5853.11	-1.97	1.68	20140818t072804_302000z
232	40407	0.102893519	40407	0.102893519	0.286	-05:00	1075.6	4422.68	5896.59	-2	1.06	20140818t072810_127500z
233	40407	0.103287037	40407	0.103287037	0.802	-05:00	1263.79	4849.69	5854.94	-1.64	2.44	20140818t072844_650000z
234	40407	0.104756944	40407	0.104756944	0.751	-05:00	1069.17	4342.95	5432.16	-2.38	2.13	20140818t073051_621750z
235	40407	0.110381944	40407	0.110381944	0.397	-05:00	1021.86	4181.84	5381.54	-2.1	2.5	20140818t073857_258500z
236	40407	0.1165625	40407	0.1165625	0.24	-05:00	1458.34	4181.9	5443.37	-1.79	2.39	20140818t074751_102500z
237	40407	0.330439815	40407	0.330439815	0.183	-05:00	1089.91	4220.76	5885.87	-2.04	2.61	20140818t125550_035750z
238	40407	0.330497685	40407	0.330497685	0.609	-05:00	799.38	4128.9	5826.2	-2.29	1.16	20140818t125555_435000z
239	40407	0.330578704	40407	0.330578704	0.382	-05:00	1285.6	4644.21	5877.78	-1.51	3.71	20140818t125602_233750z
240	40407	0.331018519	40407	0.331018519	0.008	-05:00	1227.3	4599.47	5893.15	-1.58	3.31	20140818t125640_778750z
241	40407	0.332025463	40407	0.332025463	0.182	-05:00	897.93	4121.92	5949.47	-1.99	3.32	20140818t125807_998500z
242	40407	0.332534722	40407	0.332534722	0.58	-05:00	920.66	4061.8	5894.87	-2	3.47	20140818t125851_412250z
243	40407	0.334965278	40407	0.334965278	0.667	-05:00	1368.74	4722.73	5838.02	-1.86	1.99	20140818t130221_513250z
244	40407	0.338194444	40407	0.338194444	0.96	-05:00	523.03	4181.32	5846.45	-2.06	2.8	20140818t130700_740500z
245	40407	0.343287037	40407	0.343287037	0.51	-05:00	1619.79	5129.59	5851.64	-1.61	3.41	20140818t131420_360750z
246	40407	0.344409722	40407	0.344409722	0.209	-05:00	1826.75	5169.95	5849.59	-1.88	1.69	20140818t131557_126500z
247	40407	0.351469907	40407	0.351469907	0.101	-05:00	1509.53	4720.89	5850.48	-1.55	3.34	20140818t132607_140750z
248	40407	0.351469907	40407	0.351469907	0.758	-05:00	1763.29	5150.17	5844.35	-1.46	2.66	20140818t132607_673750z
249	40407	0.351782407	40407	0.351782407	0.624	-05:00	209.83	4361.85	5878.75	-1.98	1.42	20140818t132634_389750z
250	40407	0.352835648	40407	0.352835648	0.028	-05:00	27.78	4241.84	5864.11	-2.13	1.41	20140818t132805_790500z
251	40407	0.354814815	40407	0.354814815	0.071	-05:00	27.78	4047.43	5635.82	-2.54	1.82	20140818t133056_873500z
252	40407	0.3571875	40407	0.3571875	0.447	-05:00	880.07	4041.86	5519.61	-2.37	1.01	20140818t133421_273500z
253	40407	0.357407407	40407	0.357407407	0.913	-05:00	114.5	4082.66	5413.25	-2.27	1.46	20140818t133440_693250z
254	40407	0.357523148	40407	0.357523148	0.888	-05:00	826.12	4161.14	5827.7	-2.31	0.94	20140818t133450_717000z
255	40407	0.357743056	40407	0.357743056	0.681	-05:00	958.03	4121.86	5849.92	-2.21	1.14	20140818t133509_528250z
256	40407	0.35787037	40407	0.35787037	0.184	-05:00	274.71	4172.97	5442.19	-2.47	1.57	20140818t133520_969000z
257	40407	0.357997685	40407	0.357997685	0.648	-05:00	27.78	4200.17	5467.64	-2.42	0.59	20140818t133531_354500z
258	40407	0.360023148	40407	0.360023148	0.514	-05:00	331.26	4301.85	5676.37	-2.26	1.03	20140818t133826_297250z
259	40407	0.360416667	40407	0.360416667	0.849	-05:00	451.33	4261.83	5622.37	-2.47	1.35	20140818t133900_635500z
260	40407	0.361666667	40407	0.361666667	0.093	-05:00	127.76	4128.91	5493.39	-2.32	0.84	20140818t134048_865750z
261	40407	0.361736111	40407	0.361736111	0.957	-05:00	207.78	4341.83	5440.68	-2.31	0.97	20140818t134054_741750z
262	40407	0.362430556	40407	0.362430556	0.825	-05:00	27.8	4141.84	5467.92	-2.28	0.54	20140818t134154_610000z
263	40407	0.363680556	40407	0.363680556	0.118	-05:00	332.94	4103.82	5479.77	-2.39	1.02	20140818t134342_906750z
264	40407	0.364398148	40407	0.364398148	0.201	-05:00	305.37	4274.66	5763.19	-2.35	1.39	20140818t134444_999000z
265	40407	0.366527778	40407	0.366527778	0.937	-05:00	155.57	4210.57	5805.01	-2.3	1.7	20140818t134748_702000z
266	40407	0.367349537	40407	0.367349537	0.767	-05:00	1672.8	5039.61	5849.43	-1.39	3.5	20140818t134859_623000z
267	40407	0.367349537	40407	0.367349537	0.784	-05:00	1547.52	4761.46	5794.47	-1.48	3.66	20140818t134859_825000z
268	40407	0.369502315	40407	0.369502315	0.408	-05:00	227.76	4124.47	5496.29	-2.42	1.81	20140818t135205_187750z
269	40407	0.370451389	40407	0.370451389	0.986	-05:00	7.78	4585.02	5512.47	-2.51	1.27	20140818t135327_763750z
270	40407	0.372071759	40407	0.372071759	0.674	-05:00	-32.22	4135.43	5425.67	-2.05	1.29	20140818t135547_463750z
271	40407	0.372488426	40407	0.372488426	0.503	-05:00	262.92	4051.25	5519.94	-2.4	1.23	20140818t135623_321500z
272	40407	0.373113426	40407	0.373113426	0.41	-05:00	370.4	4141.69	5785.33	-2.51	1.25	20140818t135717_200000z
273	40407	0.373611111	40407	0.373611111	0.26	-05:00	218.33	4172.1	5455.45	-2.61	0.68	20140818t135800_077750z
274	40407	0.374178241	40407	0.374178241	0.404	-05:00	580.22	4381.84	5456.09	-2.52	1.24	20140818t135849_223500z
275	40407	0.374444444	40407	0.374444444	0.497	-05:00	157.17	3967.94	5468.1	-2.46	1.4	20140818t135912_309500z
276	40407	0.375115741	40407	0.375115741	0.639	-05:00	157.76	4121.84	5679.38	-2.49	1.87	20140818t140010_440500z
277	40407	0.376064815	40407	0.376064815	0.752	-05:00	225.59	4184.1	5506.75	-2.6	1.04	20140818t140132_546500z
278	40407	0.377766204	40407	0.377766204	0.344	-05:00	507.79	4121.87	5431.89	-2.35	1.37	20140818t140359_176500z
279	40407	0.379398148	40407	0.379398148	0.16	-05:00	207.8	4060.14	5604.86	-2.33	1.02	20140818t140620_021000z
280	40407	0.382951389	40407	0.382951389	0.663	-05:00	307.77	4161.84	5460.22	-2.39	0.71	20140818t141127_468500z
281	40407	0.384976852	40407	0.384976852	0.175	-05:00	-32.22	4208.3	5585.99	-2.61	2.63	20140818t141422_944500z
282	40407	0.386550926	40407	0.386550926	0.676	-05:00	1362.18	4081.74	5505.97	-2.17	1.27	20140818t141638_580500z
283	40407	0.387037037	40407	0.387037037	0.928	-05:00	67.78	4072.22	5455.68	-2.49	0.94	20140818t141720_741500z
284	40407	0.38755787	40407	0.38755787	0.873	-05:00	456.88	4086.53	5481.5	-2.36	1.9	20140818t141805_682750z
285	40407	0.387997685	40407	0.387997685	0.651	-05:00	545.85	4526.76	5457.22	-2.42	1.38	20140818t141843_482000z
286	40407	0.388368056	40407	0.388368056	0.471	-05:00	1575.06	4672.85	5572.13	-1.91	3.01	20140818t141915_326000z
287	40407	0.392569444	40407	0.392569444	0.024	-05:00	-32.22	4043.58	5667.19	-2.45	0.84	20140818t142518_807000z
288	40407	0.396712963	40407	0.396712963	0.101	-05:00	1592.99	4716.88	5885.04	-2.13	3.51	20140818t143116_981250z
289	40407	0.397511574	40407	0.397511574	0.823	-05:00	293.9	4015.01	5444.71	-2.5	1.74	20140818t143225_616250z
290	40407	0.397581019	40407	0.397581019	0.765	-05:00	564.21	4545.33	5445.87	-2.28	1.65	20140818t143231_594250z
291	40407	0.397916667	40407	0.397916667	0.932	-05:00	507.79	4121.87	5591	-2.45	1.62	20140818t143300_754500z
292	40407	0.398020833	40407	0.398020833	0.869	-05:00	1123.22	4141.87	5456.98	-2.11	1.7	20140818t143309_760750z
293	40407	0.398668981	40407	0.398668981	0.486	-05:00	1585.61	4767.58	5903.5	-2.23	3.72	20140818t143405_383000z
294	40407	0.398796296	40407	0.398796296	0.223	-05:00	481.02	4516.37	5431.25	-2.56	1.19	20140818t143416_059500z
295	40407	0.400138889	40407	0.400138889	0.726	-05:00	1806.34	4990.81	5850.04	-1.47	4.33	20140818t143612_652500z
296	40407	0.40025463	40407	0.40025463	0.848	-05:00	372.8	4100.43	5470.97	-2.27	1.63	20140818t143622_644250z
297	40407	0.403009259	40407	0.403009259	0.591	-05:00	-143.66	4191.16	5693.95	-2.44	0.47	20140818t144020_366250z
298	40407	0.407222222	40407	0.407222222	0.82	-05:00	1826.6	5107.41	5854.67	-1.51	2.73	20140818t144624_742250z
299	40407	0.409085648	40407	0.409085648	0.74	-05:00	1086.69	4403.03	5865.85	-2.19	1.8	20140818t144905_571750z
300	40407	0.411805556	40407	0.411805556	0.987	-05:00	1090.64	4537.11	5806.62	-2.19	1.34	20140818t145300_846000z
301	40407	0.412025463	40407	0.412025463	0.636	-05:00	1040.58	4201.76	5877.42	-2.28	2.07	20140818t145319_496500z
302	40407	0.412476852	40407	0.412476852	0.722	-05:00	1044.94	4241.88	5854.18	-2.16	2.33	20140818t145358_576750z
303	40407	0.412534722	40407	0.412534722	0.35	-05:00	989.04	4148.34	5867.94	-2.15	1.36	20140818t145403_196250z
304	40407	0.413113426	40407	0.413113426	0.792	-05:00	386.54	4041.95	5573.75	-2.31	1.43	20140818t145453_618000z
305	40407	0.413171296	40407	0.413171296	0.238	-05:00	1105.9	4561.78	5448.43	-2.31	1.2	20140818t145458_113250z
306	40407	0.413194444	40407	0.413194444	0.532	-05:00	1258.85	4828.92	5872.11	-1.79	2.82	20140818t145500_397250z
307	40407	0.414907407	40407	0.414907407	0.676	-05:00	487.78	4501.85	5456.52	-2.55	1.27	20140818t145728_512750z
308	40407	0.415115741	40407	0.415115741	0.758	-05:00	440.37	4028.08	5582.93	-2.51	2.05	20140818t145746_570750z
309	40407	0.41537037	40407	0.41537037	0.502	-05:00	1148.53	4696.28	5822.96	-1.61	3.62	20140818t145808_329750z
310	40407	0.416423611	40407	0.416423611	0.963	-05:00	642.9	4545.96	5491.96	-2.53	1.56	20140818t145939_790000z
311	40407	0.417175926	40407	0.417175926	0.257	-05:00	127.81	3885.16	5573.43	-2.44	1.29	20140818t150044_068000z
312	40407	0.417523148	40407	0.417523148	0.605	-05:00	452.53	4132.47	5710.56	-2.41	1.61	20140818t150114_429500z
313	40407	0.417847222	40407	0.417847222	0.455	-05:00	283.15	4001.76	5571.97	-2.43	1.52	20140818t150142_273000z
314	40407	0.418564815	40407	0.418564815	0.757	-05:00	929.03	4579.28	5464.22	-2.11	1.33	20140818t150244_587750z
315	40407	0.418622685	40407	0.418622685	0.273	-05:00	241.57	4022.23	5576.68	-2.43	1.5	20140818t150249_083250z
316	40407	0.418715278	40407	0.418715278	0.94	-05:00	157.75	4083.66	5601.84	-2.45	1.44	20140818t150257_731000z
317	40407	0.418819444	40407	0.418819444	0.241	-05:00	1656.15	4771.82	5894.85	-2.11	3.78	20140818t150306_123000z
318	40407	0.419074074	40407	0.419074074	0.193	-05:00	1366.59	4644.58	5837.06	-2.23	1.65	20140818t150328_064000z
319	40407	0.419606481	40407	0.419606481	0.373	-05:00	1307.49	4785.79	5837.73	-1.97	1.41	20140818t150414_239750z
320	40407	0.419826389	40407	0.419826389	0.275	-05:00	1673.18	4773.14	5915.67	-0.76	4.48	20140818t150433_111250z
321	40407	0.423611111	40407	0.423611111	0.665	-05:00	1125.44	4002.52	5711.15	-2.29	1.38	20140818t151000_550250z
322	40407	0.424027778	40407	0.424027778	0.199	-05:00	442.8	4701.86	5789.46	-2.46	1.03	20140818t151036_040000z
323	40407	0.424328704	40407	0.424328704	0.405	-05:00	666.66	4581.01	5701.97	-2.32	1.06	20140818t151102_209250z
324	40407	0.424363426	40407	0.424363426	0.58	-05:00	567.76	4621.1	5470.9	-2.49	1.39	20140818t151105_406750z
325	40407	0.42462963	40407	0.42462963	0.247	-05:00	1379.5	4101.78	5712.27	-2.12	1.48	20140818t151128_135250z
326	40407	0.424641204	40407	0.424641204	0.174	-05:00	509.14	4042.98	5583.37	-2.41	1.82	20140818t151129_973750z
327	40407	0.426030093	40407	0.426030093	0.618	-05:00	1251.18	4181.78	5838.06	-1.87	0.84	20140818t151329_473500z
328	40407	0.427083333	40407	0.427083333	0.899	-05:00	573.9	3973.81	5496.87	-2.31	1.42	20140818t151500_737500z
329	40407	0.42712963	40407	0.42712963	0.578	-05:00	395.42	4281.84	5759.67	-2.4	1.96	20140818t151504_361000z
330	40407	0.427349537	40407	0.427349537	0.927	-05:00	1160.89	4041.83	5511.32	-2.28	1.42	20140818t151523_823250z
331	40407	0.428506944	40407	0.428506944	0.513	-05:00	990.23	3958.69	5520.67	-2.15	0.92	20140818t151703_387250z
332	40407	0.428564815	40407	0.428564815	0.048	-05:00	1208.08	3882.42	5534.35	-2.18	2.05	20140818t151708_917250z
333	40407	0.428715278	40407	0.428715278	0.293	-05:00	1130.26	4699.42	5646.52	-2.15	2.2	20140818t151721_156250z
334	40407	0.428981481	40407	0.428981481	0.668	-05:00	199.09	4301.85	5899.82	-2.83	1.05	20140818t151744_438500z
335	40407	0.429189815	40407	0.429189815	0.371	-05:00	1230.29	4620.76	5707.64	-2.19	1.93	20140818t151802_336750z
336	40407	0.429224537	40407	0.429224537	0.799	-05:00	157.79	4039.6	5711.22	-2.43	1.58	20140818t151805_593750z
337	40407	0.42931713	40407	0.42931713	0.665	-05:00	261.98	4085.01	5773	-2.44	3.19	20140818t151813_641250z
338	40407	0.42943287	40407	0.42943287	0.764	-05:00	1002.4	4341.85	5731	-2.3	1.18	20140818t151823_614500z
339	40407	0.430393519	40407	0.430393519	0.11	-05:00	970.11	4280.18	5867.85	-2.32	1.69	20140818t151946_948750z
340	40407	0.430543981	40407	0.430543981	0.983	-05:00	1186.94	4705.78	5611.04	-2.28	2.69	20140818t151959_845000z
341	40407	0.430752315	40407	0.430752315	0.681	-05:00	220.31	4105.58	5690.58	-2.53	2.22	20140818t152017_467250z
342	40407	0.431099537	40407	0.431099537	0.74	-05:00	280.32	4103.23	5724.89	-2.67	1.41	20140818t152047_546500z
343	40407	0.432696759	40407	0.432696759	0.899	-05:00	518.34	4068.38	5622.03	-2.5	1.34	20140818t152305_726750z
344	40407	0.432777778	40407	0.432777778	0.212	-05:00	324.11	4292.03	5757.35	-2.66	1.95	20140818t152312_002500z
345	40407	0.433217593	40407	0.433217593	0.847	-05:00	127.75	3969.48	5690.41	-2.6	1.49	20140818t152350_664750z
346	40407	0.511435185	40407	0.511435185	0.733	-05:00	-412.25	4041.88	5682.54	-3.04	1.52	20140818t171628_535750z
347	40407	0.512372685	40407	0.512372685	0.43	-05:00	1261.86	4709.06	5766.04	-2.52	2.54	20140818t171749_298000z
348	40407	0.517037037	40407	0.517037037	0.286	-05:00	1005.25	4203.17	5791.68	-2.86	1.27	20140818t172432_132750z
349	40407	0.522638889	40407	0.522638889	0.683	-05:00	1189.89	4558.3	5795.11	-2.09	2.14	20140818t173236_494000z
350	40407	0.524328704	40407	0.524328704	0.707	-05:00	418.4	4261.85	5914.3	-3.25	1.3	20140818t173502_500750z
351	40407	0.528923611	40407	0.528923611	0.71	-05:00	1123.92	4647.78	5836.15	-2.71	1.34	20140818t174139_597250z
352	40407	0.529016204	40407	0.529016204	0.867	-05:00	803.75	4186.9	5831.11	-2.97	0.8	20140818t174147_723250z
353	40407	0.529189815	40407	0.529189815	0.18	-05:00	966.51	4263.83	5835.09	-2.86	1.47	20140818t174202_022750z
354	40407	0.529201389	40407	0.529201389	0.469	-05:00	1254.71	4552.58	5811.61	-2.83	1.08	20140818t174203_339000z
355	40407	0.529247685	40407	0.529247685	0.876	-05:00	831.34	4057.45	5806.81	-2.8	2.57	20140818t174207_709750z
356	40407	0.529270833	40407	0.529270833	0.319	-05:00	1293.02	4157.26	5788.67	-2.75	1.9	20140818t174209_189500z
357	40407	0.529375	40407	0.529375	0.098	-05:00	1028.5	4260.85	5785.99	-2.69	2.07	20140818t174218_949500z
358	40407	0.529525463	40407	0.529525463	0.879	-05:00	1226.8	4563.38	5804.14	-2.58	2.2	20140818t174231_689000z
359	40407	0.529606481	40407	0.529606481	0.941	-05:00	1229.36	4439.71	5785.4	-2.7	2.44	20140818t174238_777750z
360	40407	0.53099537	40407	0.53099537	0.01	-05:00	-211.86	4102.12	5804.97	-3.21	1.41	20140818t174438_826500z
361	40407	0.533298611	40407	0.533298611	0.595	-05:00	1180	4551.11	5826.57	-2.54	2.72	20140818t174757_424250z
362	40407	0.533414352	40407	0.533414352	0.61	-05:00	398.19	4032.56	5686.76	-3.04	1.23	20140818t174807_427500z
363	40407	0.536516204	40407	0.536516204	0.527	-05:00	1107.19	3501.5	5854.31	-2.7	0.86	20140818t175235_438000z
364	40407	0.539479167	40407	0.539479167	0.031	-05:00	783.97	4547.45	5867.83	-2.56	1.87	20140818t175651_853750z
365	40407	0.54162037	40407	0.54162037	0.742	-05:00	473.78	3975.17	5749.03	-2.71	0.81	20140818t175956_586500z
366	40407	0.542731481	40407	0.542731481	0.989	-05:00	1089.67	4877.01	5873.64	-2.15	3.05	20140818t180132_817750z
367	40407	0.543634259	40407	0.543634259	0.88	-05:00	441.54	4105.55	5721.33	-2.87	1.31	20140818t180250_692250z
368	40407	0.543877315	40407	0.543877315	0.8	-05:00	521.44	4346.71	5551.51	-2.91	1.44	20140818t180311_624750z
369	40407	0.544652778	40407	0.544652778	0.023	-05:00	1169.53	4878.98	5896.4	-1.83	3.29	20140818t180418_060250z
370	40407	0.546956019	40407	0.546956019	0.759	-05:00	556.57	4092.68	5586.37	-2.72	1.54	20140818t180737_482250z
371	40407	0.54775463	40407	0.54775463	0.272	-05:00	644.65	4666.89	5875.09	-2.12	1.96	20140818t180846_057250z
372	40407	0.549490741	40407	0.549490741	0.961	-05:00	-367.41	4024.68	5497.15	-2.9	0.66	20140818t181116_757000z
373	40407	0.551076389	40407	0.551076389	0.283	-05:00	172.97	4044.37	5621.51	-2.94	1.06	20140818t181333_062500z
374	40407	0.55255787	40407	0.55255787	0.55	-05:00	187.78	4031.53	5622.71	-2.91	2.13	20140818t181541_332000z
375	40407	0.55880787	40407	0.55880787	0.253	-05:00	491.73	4614.04	5648.75	-2.78	1.95	20140818t182441_062750z
376	40407	0.558877315	40407	0.558877315	0.582	-05:00	465.25	4061.86	5610.1	-2.85	2.01	20140818t182447_384250z
377	40407	0.559988426	40407	0.559988426	0.995	-05:00	328.04	4201.92	5643.82	-3.02	1.44	20140818t182623_773250z
378	40407	0.560208333	40407	0.560208333	0.694	-05:00	1027.04	4083.27	5808.21	-2.78	1.92	20140818t182642_554500z
379	40407	0.56244213	40407	0.56244213	0.043	-05:00	7.77	4221.85	5749.16	-3.37	1.04	20140818t182955_840000z
380	40407	0.563912037	40407	0.563912037	0.627	-05:00	294.06	4401.87	5438.03	-2.93	1.38	20140818t183202_425250z
381	40407	0.570648148	40407	0.570648148	0.451	-05:00	-112.2	3981.84	5619.37	-3.12	1.11	20140818t184144_247500z
382	40407	0.574270833	40407	0.574270833	0.943	-05:00	1012.94	3990.59	5712.57	-2.68	2.09	20140818t184657_783000z
383	40407	0.576215278	40407	0.576215278	0.557	-05:00	955.31	4281.81	5839.44	-2.64	1.68	20140818t184945_393250z
384	40407	0.576365741	40407	0.576365741	0.674	-05:00	113.93	4100.21	5697.99	-3.26	0.52	20140818t184958_476500z
385	40407	0.578171296	40407	0.578171296	0.174	-05:00	900.19	3949.22	5832.15	-2.64	1.61	20140818t185234_015250z
386	40407	0.578935185	40407	0.578935185	0.19	-05:00	1027.15	4241.77	5856.48	-2.67	2.11	20140818t185340_032500z
387	40407	0.579398148	40407	0.579398148	0.209	-05:00	1213.48	3973.17	5871.61	-2.56	1.05	20140818t185420_082000z
388	40407	0.57974537	40407	0.57974537	0.633	-05:00	1158.56	3701.79	5913.11	-2.56	0.73	20140818t185450_546750z
389	40407	0.579803241	40407	0.579803241	0.932	-05:00	1405.58	4261.9	5882.75	-2.47	2.03	20140818t185455_798500z
390	40407	0.580150463	40407	0.580150463	0.979	-05:00	1324.44	4765.85	5863	-2.39	2.84	20140818t185525_819750z
391	40407	0.580833333	40407	0.580833333	0.311	-05:00	791.09	4287.26	5880.66	-2.34	3.07	20140818t185624_114500z
392	40407	0.580868056	40407	0.580868056	0.68	-05:00	1648.23	3761.87	5811	-2.57	1.28	20140818t185627_596000z
393	40407	0.580902778	40407	0.580902778	0.67	-05:00	1090.57	4976.83	5870.18	-2.17	2.01	20140818t185630_501500z
394	40407	0.582361111	40407	0.582361111	0.061	-05:00	1528.98	4801.44	5813	-2.48	1.76	20140818t185836_913750z
395	40407	0.583900463	40407	0.583900463	0.955	-05:00	202.3	4348.66	5888.13	-2.91	2.08	20140818t190049_750750z
396	40407	0.583935185	40407	0.583935185	0.4	-05:00	1233.05	4541.95	5880.66	-2	3.34	20140818t190052_232500z
397	40407	0.58431713	40407	0.58431713	0.534	-05:00	187.77	4109.09	5700.27	-2.96	1.06	20140818t190125_327000z
398	40407	0.586574074	40407	0.586574074	0.235	-05:00	679.95	4305.87	5904.39	-2.62	1.59	20140818t190440_048750z
399	40407	0.586909722	40407	0.586909722	0.725	-05:00	667.78	4261.87	5966.51	-2.58	1.32	20140818t190509_532250z
400	40407	0.586921296	40407	0.586921296	0.592	-05:00	615.44	4181.88	5895.65	-2.68	0.83	20140818t190510_411000z
401	40407	0.587592593	40407	0.587592593	0.493	-05:00	1107.6	4921.1	5871.61	-2.29	3.07	20140818t190608_331750z
402	40407	0.587905093	40407	0.587905093	0.435	-05:00	1520.49	5245.69	5857.06	-1.94	1.8	20140818t190635_364250z
403	40407	0.588622685	40407	0.588622685	0.693	-05:00	27.76	4146.92	5764.25	-3.08	1.22	20140818t190737_479000z
